cve_id,cvss_score,cvss_severity,cwe_ids,analysis_timestamp,analysis_duration,thread_name,models_used,has_patch_analysis,patch_count,files_modified,lines_added,lines_removed,repositories,analysis_summary
CVE-2021-25748,7.6,HIGH,CWE-20,2025-05-29T03:22:32.370396,62.47,Analyzer_0,deepseek-r1-250120,True,6,12,347,156,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：控制平面组件间 - 扩展组件→核心组件权限滥用    次要边界突破：数据面→控制面 - Pod→API Server权限提升    架构层次影响：控制面扩展层→API层→存储层    技术路径：构造恶意Ingress→绕过路径清理→控制器凭证泄露→访问API Server→读取集群Secret    关键节点：ingress-nginx控制器路径处理逻辑缺陷    权限扩展：Ingress写权限→集群级Secret读取权限    影响范围：控制面扩展组件到核心数据存储的全链条突破    防护薄弱点：扩展组件默认高权限SA，路径字段输入验证不充分    检测难点：换行符注入特征隐蔽，合法凭证滥用难追踪  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层输入验证失效，控制层凭证泄露，存储层Secret数据暴露    - 数据面影响：通过Secret泄露影响数据面应用敏感配置    - 跨平面传播：控制面凭证泄露导致数据面应用密钥被盗    - 节点拓扑影响：Worker节点ingress控制器成为攻击跳板 ...
CVE-2024-7646,8.8,HIGH,CWE-20,2025-05-29T03:22:37.302120,39.63,Analyzer_3,deepseek-r1-250120,True,4,4,30,2,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：控制平面组件间 - 扩展组件→核心组件权限滥用    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：控制面扩展层→API层→存储层    技术路径：创建恶意Ingress→绕过注解验证→控制器配置渲染注入→窃取SA Token→访问集群Secret    关键节点：nginx配置渲染阶段的命令注入点，ingress-nginx SA权限过高    权限扩展：Ingress操作权限→集群级Secret读取权限→潜在管理员权限    影响范围：跨越扩展组件层、API层和存储层，影响集群全局敏感数据    防护薄弱点：扩展组件输入验证不充分，控制器SA默认权限未遵循最小化原则    检测难点：合法注解与恶意载荷难以区分，跨控制面组件的攻击链关联分析困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层注解验证绕过，控制层配置渲染逻辑污染，存储层Secret全量泄露    - 数据面影响：通过Secret泄露间接影响数据面应用凭据安全    - 跨平面传播：控制面凭证泄露导致数据...
CVE-2025-1097,8.8,HIGH,CWE-20,2025-05-29T03:22:49.503497,50.38,Analyzer_2,deepseek-r1-250120,True,2,2,2,2,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - 容器→控制器状态操纵 (1.2)    次要边界突破：控制平面组件间 - 扩展组件→核心组件权限滥用 (4.2)    架构层次影响：数据面计算层→控制面扩展层→存储层    技术路径：构造恶意Ingress注解→注入nginx配置→执行Lua代码→窃取控制器SA Token→访问集群Secrets    关键节点：注解值未转义直接拼接至nginx配置模板，控制器默认集群级RBAC权限    权限扩展：Ingress资源写权限→ingress-nginx控制器执行权限→集群级Secret读取权限    影响范围：跨越数据面资源层、控制面扩展组件层及存储层敏感数据    防护薄弱点：注解输入验证缺失，扩展组件权限未遵循最小化原则    检测难点：合法配置与恶意注入的语法相似性，跨架构层攻击行为关联分析困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层组件配置生成逻辑被污染，存储层Secret数据全面泄露    - 数据面影响：计算层Pod通过恶意资源对象反向控制控制面组件    -...
CVE-2025-1098,8.8,HIGH,CWE-20,2025-05-29T03:22:52.634395,46.29,Analyzer_1,deepseek-r1-250120,True,2,6,14,14,kubernetes/ingress-nginx,"  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 扩展组件→核心组件权限滥用 (4.2)    次要边界突破：数据面→控制面 - 容器→控制器状态操纵 (1.2), 外部→内部 - 外部→API路径创建 (5.1)    架构层次影响：控制面扩展层→数据面计算层→控制面存储层    技术路径：恶意Ingress注解→控制器配置注入→nginx反向代理劫持→访问API Server/Secrets    关键节点：注解处理模块的输入验证缺失，控制器Pod的高权限ServiceAccount    权限扩展：Ingress编辑权限→集群级Secret读取权限→控制面组件执行权限    影响范围：跨越API层、控制层、存储层，影响集群全局敏感数据    防护薄弱点：扩展组件权限模型过度宽松，注解字段缺乏语法约束    检测难点：合法注解与恶意指令语义相似，跨平面攻击流量伪装正常通信  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层资源对象被污染，控制层配置状态异常，存储层密钥数据泄露    - 数据面影响：计算层控制器Pod被控制，网络..."
CVE-2025-24513,4.8,MEDIUM,CWE-20,2025-05-29T03:23:15.079477,42.71,Analyzer_0,deepseek-r1-250120,True,2,2,28,10,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - API Server→Pod配置注入    次要边界突破：数据面→宿主机 - 容器→节点资源耗尽    架构层次影响：控制面扩展层→数据面计算层→节点存储层    技术路径：构造恶意Ingress路径→准入控制器处理→容器文件系统越界写入    关键节点：Admission Controller路径清理逻辑缺失    权限扩展：普通用户Ingress权限→容器文件系统控制→宿主机敏感目录访问    影响范围：ingress-nginx控制器Pod、挂载Secret的工作负载    防护薄弱点：准入控制器输入验证不充分，容器文件系统隔离依赖    检测难点：合法路径配置与恶意遍历难以区分，跨架构层日志关联不足  2. 信任边界影响评估    架构影响分析：    - 控制面影响：扩展层准入控制器逻辑缺陷，未影响核心API层    - 数据面影响：计算层容器隔离突破，存储层Secret潜在泄露    - 跨平面传播：通过控制面扩展组件影响数据面容器配置    - 节点拓扑影响：仅影响运行ingress-ginx控制...
CVE-2025-24514,8.8,HIGH,CWE-20,2025-05-29T03:23:30.590471,53.29,Analyzer_3,deepseek-r1-250120,True,2,2,2,2,kubernetes/ingress-nginx,  ``` 1. 信任边界类别分析    主要边界突破：数据面→控制面 - 容器→控制器状态操纵    次要边界突破：控制面组件间 - 扩展组件→核心组件权限滥用    架构层次影响：数据面计算层→控制面控制层→存储层    技术路径：恶意Ingress注解注入→控制器配置渲染漏洞→nginx.conf代码执行→Secret泄露    关键节点：auth-url注解的输入验证缺失，控制器模板渲染逻辑缺陷    权限扩展：Ingress写权限→控制器Pod执行权限→集群级Secret读取权限    影响范围：跨越数据面资源层和控制面配置层，影响集群全局Secret安全    防护薄弱点：注解输入过滤机制缺失，控制器默认权限过度授予    检测难点：合法注解与恶意载荷难以区分，模板渲染过程缺乏运行时监控  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层配置生成机制被污染，存储层敏感数据泄露    - 数据面影响：计算层入口流量配置被篡改，网络层服务暴露异常    - 跨平面传播：数据面资源定义触发控制面配置漏洞，形成双向攻击路径    - 节点拓扑影响：控制器P...
CVE-2024-9676,6.5,MEDIUM,CWE-22,2025-05-29T03:23:42.190647,49.55,Analyzer_1,deepseek-r1-250120,True,1,3,76,27,containers/storage,  ``` 1. 信任边界类别分析    主要边界突破：数据面(容器)→宿主机 - 容器→节点资源耗尽    次要边界突破：无    架构层次影响：数据面计算层→宿主机资源管理层    技术路径：创建含符号链接的恶意镜像→触发CRI-O文件读取缺陷→加载宿主机大文件→内存耗尽触发OOM    关键节点：CRI-O用户命名空间自动分配时的符号链接验证缺失    权限扩展：Pod创建权限→节点级资源控制能力    影响范围：单节点计算资源耗尽，影响数据面计算层稳定性    防护薄弱点：容器运行时符号链接验证机制缺陷，自动用户命名空间默认配置风险    检测难点：容器文件操作审计粒度不足，OOM事件与攻击行为关联困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：仅间接影响调度器决策，不直接破坏控制面组件    - 数据面影响：计算层资源隔离失效，节点级服务可用性受损    - 跨平面传播：未形成控制面与数据面的双向攻击路径    - 节点拓扑影响：仅影响运行恶意Pod的Worker节点     权限边界突破：    - 权限扩展路径：Pod创建权限→节点资源控制权（...
CVE-2022-36056,5.5,MEDIUM,CWE-347,2025-05-29T03:23:51.025606,35.94,Analyzer_0,deepseek-r1-250120,True,2,14,2904,472,sigstore/cosign,  ``` 1. 信任边界类别分析    主要边界突破：集群外部→集群内部 - 外部资源→控制面引用注入    次要边界突破：数据面(容器)→宿主机 - Pod→Worker节点逃逸    架构层次影响：外部镜像仓库→控制面准入层→数据面计算层    技术路径：构造无效Cosign Bundle→绕过镜像签名验证→部署恶意Pod→容器逃逸攻击    关键节点：准入控制器的镜像验证策略失效点    权限扩展：外部攻击者→集群部署权限→Worker节点root权限    影响范围：跨越供应链层、控制面策略层、数据面运行时层    防护薄弱点：镜像验证工具链完整性保障不足    检测难点：签名验证过程缺乏深度日志，容器逃逸行为与正常操作差异小  2. 信任边界影响评估    架构影响分析：    - 控制面影响：API层准入策略失效，控制层镜像验证逻辑被污染    - 数据面影响：计算层容器隔离突破，网络层横向移动可能性增加    - 跨平面传播：恶意配置从控制面策略层渗透至数据面运行时层    - 节点拓扑影响：Worker节点成为攻击跳板，可能威胁Master节点     权限边界突破：...
CVE-2025-32431,0.0,,CWE-22,2025-05-29T03:24:14.329429,84.82,Analyzer_2,deepseek-r1-250120,True,15,40,411,150,traefik/traefik,  ``` 1. 信任边界类别分析    主要边界突破：外部→内部 - 外部网络→数据面直接访问    次要边界突破：数据面→控制面 - 容器→控制器状态操纵    架构层次影响：数据面网络层→计算层→控制面API层    技术路径：构造/../路径请求→绕过Traefik路由匹配→跳过中间件链→访问未授权后端服务    关键节点：Ingress路由路径规范化解码逻辑缺陷    权限扩展：外部匿名用户→内部服务访问权限→潜在控制面组件访问    影响范围：跨越Ingress网络边界，影响多租户服务隔离和中间件安全策略    防护薄弱点：Ingress控制器路径处理未遵循RFC标准化    检测难点：合法HTTP请求伪装，跨中间件访问行为难追踪  2. 信任边界影响评估    架构影响分析：    - 控制面影响：若后端服务关联控制面组件可能泄露API层凭证    - 数据面影响：网络层路由策略失效，计算层服务隔离突破    - 跨平面传播：通过被入侵服务发起控制面API请求    - 节点拓扑影响：Worker节点暴露服务的横向渗透风险     权限边界突破：    - 权限扩展路径：...
CVE-2023-51699,4.0,MEDIUM,"CWE-78, CWE-78",2025-05-29T03:24:19.880863,37.69,Analyzer_1,deepseek-r1-250120,True,4,30,678,140,fluid-cloudnative/fluid,  ``` 1. 信任边界类别分析    主要边界突破：控制面→数据面 - 控制器→工作负载恶意分发    次要边界突破：数据面→宿主机 - Pod→Worker节点逃逸    架构层次影响：控制面控制层→数据面计算层→宿主机隔离层    技术路径：恶意CRD提交→控制器参数拼接→容器命令注入→宿主机挂载逃逸    关键节点：Fluid控制器spec参数未转义直接传递至shell命令    权限扩展：CRD操作权限→容器root权限→宿主机管理权限    影响范围：跨越控制面扩展层与数据面计算层，影响存储层数据完整性    防护薄弱点：CRD参数验证缺失，控制器代码未采用安全命令构造方式    检测难点：合法CRD操作中隐藏命令注入，跨平面攻击行为关联困难  2. 信任边界影响评估    架构影响分析：    - 控制面影响：控制层CRD处理逻辑被污染，扩展组件信任链断裂    - 数据面影响：计算层容器隔离突破，存储层卷数据面临篡改风险    - 跨平面传播：通过控制器配置注入实现控制面到数据面的攻击穿透    - 节点拓扑影响：Worker节点容器运行时安全性受损     权限边界...
